15,15,Ω,0.25,5,Through hole,EL,5,P00010-150,,Carbon
16,16,Ω,0.25,5,Through hole,EL,5,P00010-160,,Carbon
18,18,Ω,0.25,5,Through hole,EL,5,P00010-180,,Carbon
20,20,Ω,0.25,5,Through hole,EL,5,P00010-200,,Carbon
22,22,Ω,0.25,5,Through hole,EL,5,P00010-220,,Carbon
24,24,Ω,0.25,5,Through hole,EL,5,P00010-240,,Carbon
27,27,Ω,0.25,5,Through hole,EL,5,P00010-270,,Carbon
30,30,Ω,0.25,5,Through hole,EL,5,P00010-300,,Carbon
33,33,Ω,0.25,5,Through hole,EL,5,P00010-330,,Carbon
36,36,Ω,0.25,5,Through hole,EL,5,P00010-360,,Carbon
39,39,Ω,0.25,5,Through hole,EL,5,P00010-390,,Carbon
43,43,Ω,0.25,5,Through hole,EL,5,P00010-430,,Carbon
47,47,Ω,0.25,5,Through hole,EL,5,P00010-470,,Carbon
51,51,Ω,0.25,5,Through hole,EL,5,P00010-510,,Carbon
56,56,Ω,0.25,5,Through hole,EL,5,P00010-560,,Carbon
62,62,Ω,0.25,5,Through hole,EL,5,P00010-620,,Carbon
68,68,Ω,0.25,5,Through hole,EL,5,P00010-680,,Carbon
75,75,Ω,0.25,5,Through hole,EL,5,P00010-750,,Carbon
82,82,Ω,0.25,5,Through hole,EL,5,P00010-820,,Carbon
91,91,Ω,0.25,5,Through hole,EL,5,P00010-910,,Carbon
100,100,Ω,0.25,5,Through hole,EL,5,P00010-101,,Carbon
110,110,Ω,0.25,5,Through hole,EL,5,P00010-111,,Carbon
120,120,Ω,0.25,5,Through hole,EL,5,P00010-121,,Carbon
130,130,Ω,0.25,5,Through hole,EL,5,P00010-131,,Carbon
150,150,Ω,0.25,5,Through hole,EL,5,P00010-151,,Carbon
160,160,Ω,0.25,5,Through hole,EL,5,P00010-161,,Carbon
180,180,Ω,0.25,5,Through hole,EL,5,P00010-181,,Carbon
200,200,Ω,0.25,5,Through hole,EL,5,,,Carbon
220,220,Ω,0.25,5,Through hole,EL,5,P00010-221,,Carbon
240,240,Ω,0.25,5,Through hole,EL,5,P00010-241,,Carbon
270,270,Ω,0.25,5,Through hole,EL,5,P00010-271,,Carbon
30000,30,kΩ,0.25,5,Through hole,EL,6,,,
33000,33,kΩ,0.25,5,Through hole,EL,6,P00010-333,,Carbon
36000,36,kΩ,0.25,5,Through hole,EL,6,P00010-363,,Carbon
39000,39,kΩ,0.25,5,Through hole,EL,6,P00010-393,,Carbon
43000,43,kΩ,0.25,5,Through hole,EL,6,P00010-433,,Carbon
47000,47,kΩ,0.25,5,Through hole,EL,6,P00010-473,,Carbon
51000,51,kΩ,0.25,5,Through hole,EL,6,P00010-513,,Carbon
56000,56,kΩ,0.25,5,Through hole,EL,6,P00010-563,,Carbon
62000,62,kΩ,0.25,5,Through hole,EL,6,P00010-623,,Carbon
68000,68,kΩ,0.25,5,Through hole,EL,6,P00010-683,,Carbon
75000,75,kΩ,0.25,5,Through hole,EL,6,P00010-753,,Carbon
82000,82,kΩ,0.25,5,Through hole,EL,6,P00010-823,,Carbon
91000,91,kΩ,0.25,5,Through hole,EL,6,P00010-913,,Carbon
100000,100,kΩ,0.25,5,Through hole,EL,6,P00010-104,,Carbon
110000,110,kΩ,0.25,5,Through hole,EL,6,P00010-114,,Carbon
120000,120,kΩ,0.25,5,Through hole,EL,6,P00010-124,,Carbon
130000,130,kΩ,0.25,5,Through hole,EL,6,P00010-134,,Carbon
150000,150,kΩ,0.25,5,Through hole,EL,6,P00010-154,,Carbon
160000,160,kΩ,0.25,5,Through hole,EL,6,P00010-164,,Carbon
180000,180,kΩ,0.25,5,Through hole,EL,6,P00010-184,,Carbon
200000,200,kΩ,0.25,5,Through hole,EL,6,P00010-204,,Carbon
220000,220,kΩ,0.25,5,Through hole,EL,6,P00010-224,,Carbon
240000,240,kΩ,0.25,5,Through hole,EL,6,P00010-244,,Carbon
270000,270,kΩ,0.25,5,Through hole,EL,6,P00010-274,,Carbon
300000,300,kΩ,0.25,5,Through hole,EL,6,P00010-304,,Carbon
330000,330,kΩ,0.25,5,Through hole,EL,6,P00010-334,,Carbon
360000,360,kΩ,0.25,5,Through hole,EL,6,P00010-364,,Carbon
390000,390,kΩ,0.25,5,Through hole,EL,6,P00010-394,,Carbon
430000,430,kΩ,0.25,5,Through hole,EL,6,P00010-434,,Carbon
470000,470,kΩ,0.25,5,Through hole,EL,6,P00010-474,,Carbon
510000,510,kΩ,0.25,5,Through hole,EL,6,P00010-517,,Carbon
560000,560,kΩ,0.25,5,Through hole,EL,6,P00010-564,,Carbon
620000,620,kΩ,0.25,5,Through hole,EL,6,P00010-624,,Carbon
680000,680,kΩ,0.25,5,Through hole,EL,6,P00010-684,,Carbon
750000,750,kΩ,0.25,5,Through hole,EL,6,P00010-754,,Carbon
820000,820,kΩ,0.25,5,Through hole,EL,6,P00010-824,,Carbon
910000,910,kΩ,0.25,5,Through hole,EL,6,P00010-914,,Carbon
1000000,1,MΩ,0.25,5,Through hole,EL,6,P00010-105,,Carbon
1100000,1.1,MΩ,0.25,5,Through hole,EL,6,P00010-115,,Carbon
1200000,1.2,MΩ,0.25,5,Through hole,EL,6,P00010-125,,Carbon
1300000,1.3,MΩ,0.25,5,Through hole,EL,6,P00010-135,,Carbon
1500000,1.5,MΩ,0.25,5,Through hole,EL,6,P00010-155,,Carbon
1600000,1.6,MΩ,0.25,5,Through hole,EL,6,P00010-165,,Carbon
1800000,1.8,MΩ,0.25,5,Through hole,EL,6,P00010-185,,Carbon
2000000,2,MΩ,0.25,5,Through hole,EL,6,P00010-205,,Carbon
2200000,2.2,MΩ,0.25,5,Through hole,EL,6,P00010-225,,Carbon
2400000,2.4,MΩ,0.25,5,Through hole,EL,6,P00010-245,,Carbon
2700000,2.7,MΩ,0.25,5,Through hole,EL,6,P00010-275,,Carbon
42200,42.2,kΩ,0.25,1,Through hole,EL,7,6900003-4222,,
47500,47.5,kΩ,0.25,1,Through hole,EL,7,6900003-4752,,
49900,49.9,kΩ,0.25,1,Through hole,EL,7,6900003-4992,,
56200,56.2,kΩ,0.25,1,Through hole,EL,7,6900003-5622,,
78700,78.7,kΩ,0.25,1,Through hole,EL,7,6900003-7872,,
20000,20,kΩ,0.25,1,Through hole,EL,7,6900003-2002,,
22100,22.1,kΩ,0.25,1,Through hole,EL,7,6900003-2212,,
24300,24.3,kΩ,0.25,1,Through hole,EL,7,6900003-2432,,
33200,33.2,kΩ,0.25,1,Through hole,EL,7,6900003-3322,,
34800,34.8,kΩ,0.25,1,Through hole,EL,7,6900003-3482,,
10000,10,kΩ,0.25,1,Through hole,EL,7,6900003-1002,,
10000,11,kΩ,0.25,1,Through hole,EL,7,6900003-1102,,
14000,14,kΩ,0.25,1,Through hole,EL,7,6900003-1402,,
16200,16.2,kΩ,0.25,1,Through hole,EL,7,6900003-1622,,
16500,16.5,kΩ,0.25,1,Through hole,EL,7,6900003-1652,,
6490,6.49,kΩ,0.25,1,Through hole,EL,7,6900003-6491,,
7500,7.5,kΩ,0.25,1,Through hole,EL,7,6900003-7511,,
8250,8.25,kΩ,0.25,1,Through hole,EL,7,6900003-8251,,
9090,9.9,kΩ,0.25,1,Through hole,EL,7,6900003-9091,,
825,825,Ω,0.25,1,Through hole,EL,7,6900003-8250,,
5000,5,kΩ,0.25,1,Through hole,EL,7,6900003-5001,,
5110,5.11,kΩ,0.25,1,Through hole,EL,7,6900003-5111,,
5230,5.23,kΩ,0.25,1,Through hole,EL,7,6900003-5231,,
5360,5.36,kΩ,0.25,1,Through hole,EL,7,6900003-5361,,
5900,5.9,kΩ,0.25,1,Through hole,EL,7,6900003-5901,,
4020,4.02,kΩ,0.25,1,Through hole,EL,7,6900003-4021,,
4420,4.42,kΩ,0.25,1,Through hole,EL,7,6900003-4421,,
4530,4.53,kΩ,0.25,1,Through hole,EL,7,6900003-4531,,
4750,4.75,kΩ,0.25,1,Through hole,EL,7,6900003-4751,,
4990,4.99,kΩ,0.25,1,Through hole,EL,7,6900003-4991,,
3010,3.01,kΩ,0.25,1,Through hole,EL,7,6900003-3011,,
3090,3.09,kΩ,0.25,1,Through hole,EL,7,6900003-3091,,
3650,3.65,kΩ,0.25,1,Through hole,EL,7,6900003-3651,,
3700,3.7,kΩ,0.25,1,Through hole,EL,7,6900003-3701,,
3740,3.74,kΩ,0.25,1,Through hole,EL,7,6900003-3741,,
2000,2,kΩ,0.25,1,Through hole,EL,7,6900003-2001,,
2210,2.21,kΩ,0.25,1,Through hole,EL,7,6900003-2211,,
2370,2.37,kΩ,0.25,1,Through hole,EL,7,6900003-2371,,
2490,2.47,kΩ,0.25,1,Through hole,EL,7,6900003-2491,,
1500,1.5,kΩ,0.25,1,Through hole,EL,7,6900003-1501,,
1620,1.62,kΩ,0.25,1,Through hole,EL,7,6900003-1621,,
1650,1.65,kΩ,0.25,1,Through hole,EL,7,6900003-1651,,
1000,1,kΩ,0.25,1,Through hole,EL,7,6900003-1001,,
1020,1.02,kΩ,0.25,1,Through hole,EL,7,6900003-1021,,
1210,1.21,kΩ,0.25,1,Through hole,EL,7,6900003-1211,,
1300,1.3,kΩ,0.25,1,Through hole,EL,7,6900003-1301,,
1400,1.4,kΩ,0.25,1,Through hole,EL,7,6900003-1401,,
510,510,Ω,0.25,5,Metal Oxide,EL,8,,,
511,511,Ω,0.25,1,Through hole,EL,8,6900003-5110,,
665,665,Ω,0.25,5,Through hole,EL,8,6900005-6650,,
681,681,Ω,0.25,1,Through hole,EL,8,6900003-6810,,
750,750,Ω,0.25,1,Through hole,EL,8,6900003-7510,,
332,332,Ω,0.25,1,Through hole,EL,8,6900003-3320,,
412,412,Ω,0.25,1,Through hole,EL,8,6900003-4210,,
499,499,Ω,0.25,5,Through hole,EL,8,6900005-4990,,
499,499,Ω,0.25,1,Through hole,EL,8,6900003-4990,,
510,510,Ω,0.25,1,Through hole,EL,8,6900003-5100,,
210,210,Ω,0.25,1,Through hole,EL,8,6900003-2100,,
215,215,Ω,0.25,1,Through hole,EL,8,6900003-2150,,
221,221,Ω,0.25,1,Through hole,EL,8,6900003-2210,,
249,249,Ω,0.25,1,Through hole,EL,8,6900003-2490,,
261,261,Ω,0.25,1,Through hole,EL,8,6900003-2610,,
140,140,Ω,0.25,1,Through hole,EL,8,6900003-1400,,
150,150,Ω,0.25,1,Through hole,EL,8,6900003-1500,,
187,187,Ω,0.25,1,Through hole,EL,8,6900003-1870,,
191,191,Ω,0.25,1,Through hole,EL,8,6900003-1910,,
100,100,Ω,0.25,1,Through hole,EL,8,6900003-1000,,
110,110,Ω,0.25,1,Through hole,EL,8,6900003-1100,,
121,121,Ω,0.25,1,Through hole,EL,8,6900003-1210,,
121,121,Ω,0.25,5,Through hole,EL,8,6900005-1210,,
499,499,Ω,0.25,1,Through hole,EL,8,6900003-49R9,,
475,475,Ω,0.25,1,Through hole,EL,8,6900003-47R5,,
562,562,Ω,0.25,1,Through hole,EL,8,6900003-56R2,,
100,100,Ω,0.25,1,Through hole,EL,8,6900003-10R0,,
110,110,Ω,0.25,1,Through hole,EL,8,6900003-11R0,,
182,182,Ω,0.25,1,Through hole,EL,8,6900003-18R2,,
332,332,Ω,0.25,1,Through hole,EL,8,6900003-33R2,,
750,750,Ω,0.25,1,Through hole,EL,8,6900003-7R50,,
100,100,Ω,0.25,5,Through hole,EL,8,6900005-1R00,,
274,274,Ω,0.25,1,Through hole,EL,8,6900003-2R74,,
680,680,Ω,0.25,1,Through hole,EL,8,6900003-6R8,,
0,0,Ω,0.25,1,Through hole,EL,8,,,
1,1,Ω,0.25,1,Through hole,EL,9,,,
1.2,1.2,Ω,0.25,1,Through hole,EL,9,,,
1.2,1.2,Ω,0.25,1,Through hole,EL,9,,,
1.5,1.5,Ω,0.25,1,Through hole,EL,9,,,
